,dob,photo_taken,full_path,gender,name,face_location,face_score,second_face_score,date_of_birth,age
15414,719761,2006,['73/34234573_1970-08-21_2006.jpg'],1.0,['Murilo Rosa'],[[136.69513317 136.69513317 271.63026635 271.63026635]],4.100351272038817,,1970,36
15416,727940,2011,['20/34237120_1993-01-11_2011.jpg'],1.0,['Will Keane'],[[194.99081282 141.05725371 291.24121924 237.30766012]],3.491654062159758,,1993,18
15418,722134,2013,['30/3423730_1977-02-18_2013.jpg'],1.0,['Ike Barinholtz'],[[172.42770611 103.80862367 274.47632978 205.85724733]],4.195884802609939,,1977,36
15420,699364,1976,['76/342376_1914-10-17_1976.jpg'],1.0,['Jerry Siegel'],[[ 82.45 109.65 326.4  353.6 ]],4.094649707531729,,1914,62
15424,716255,2011,['54/34242954_1961-01-14_2011.jpg'],1.0,['Japhet Asher'],[[ 27.57117705  95.57411966 149.60647375 217.60941637]],3.31250948474026,,1961,50
15425,719999,2014,['98/3424298_1971-04-16_2014.jpg'],1.0,['Peter Billingsley'],[[169.84  85.36 295.68 211.2 ]],3.859065916977438,,1971,43
15430,726660,2012,['52/34248352_1989-07-11_2012.jpg'],1.0,['Tobias Sana'],[[171.61031405 299.65804959 362.80191736 490.8496529 ]],3.3626231270412044,,1989,23
15433,723879,2014,['17/34251517_1981-11-29_2014.jpg'],1.0,['Jon Klassen'],[[204.60269976 121.60456282 271.63026635 188.63212941]],3.4678730010067085,,1981,33
15437,717336,2013,['35/34257335_1963-12-31_2013.jpg'],0.0,['Claire Phillips'],[[166.87627388 136.69513317 301.81140705 271.63026635]],4.650639089543083,,1963,50
15439,709227,1963,['53/3426053_1941-10-18_1963.jpg'],1.0,['Gary Austin'],[[140.26488871 140.26488871 318.59403133 318.59403133]],3.514320664037048,,1941,22
15443,709099,1967,['78/34262678_1941-06-12_1967.jpg'],0.0,['Hélène Chanel'],[[ 37.46723276  86.74620977 147.83693103 197.11590804]],3.8022449720584555,,1941,26
15446,697919,1986,['65/342665_1910-11-02_1986.jpg'],1.0,['Fei Xiaotong'],[[ 97.8911372   45.40021717 164.97146295 112.48054292]],3.057833516759878,,1910,76
15450,719954,2010,['75/3426875_1971-03-02_2010.jpg'],0.0,['Manami Toyota'],[[112.378  23.034 212.192 122.848]],4.816888933342245,,1971,39
15452,726350,2012,['48/34270948_1988-09-04_2012.jpg'],0.0,['Anna Li'],[[ 92.62690972 183.60381943 363.90763886 454.88454858]],5.221775609836274,,1988,24
15453,723183,2010,['03/34271003_1980-01-03_2010.jpg'],1.0,['Telly Leung'],[[ 91.42342212 151.78570353 362.17368846 422.53596987]],4.822693332735324,,1980,30
15460,725991,2014,['44/342744_1987-09-11_2014.jpg'],1.0,['Tyler Hoechlin'],[[ 70.21805336 139.55610672 381.35929348 450.69734684]],4.175189484354677,,1987,27
15462,727178,2013,['26/34276526_1990-12-11_2013.jpg'],0.0,['Gina Dirawi'],[[136.69513317  91.42342212 271.63026635 226.35855529]],4.62678826711774,,1990,23
15463,721254,2006,['76/3427676_1974-09-22_2006.jpg'],1.0,['Chip Jett'],[[110.89314281  86.38844441 220.54228563 196.03758723]],3.833726975764296,,1974,32
15464,719976,2011,['84/34277084_1971-03-24_2011.jpg'],1.0,['Albrecht Behmel'],[[ 91.42342212  91.42342212 362.17368846 362.17368846]],4.920144584118563,,1971,40
15468,727776,2014,['97/34282397_1992-07-31_2014.jpg'],0.0,['Maud Roetgering'],[[205.95206867 103.43603433 320.36260729 217.84657296]],4.458686337060423,,1992,22
15470,722727,2009,['62/34282962_1978-10-04_2009.jpg'],1.0,['Garrett Camp'],[[133.2    76.368 303.104 246.272]],4.7480588129698065,,1978,31
15472,728577,2013,['47/34286347_1994-10-10_2013.jpg'],1.0,['Koki Niwa'],[[155.66935955  41.39741041 228.54389828 114.27194914]],3.5655956097121337,,1994,19
15473,719045,2007,['46/3428646_1968-09-04_2007.jpg'],1.0,['Gavin Smith'],[[174.2251334  156.89062006 329.35575346 312.02124012]],3.2225749924426803,,1968,39
15474,726425,2014,['38/34286538_1988-11-18_2014.jpg'],0.0,['Natalie Duncan'],[[174.2251334   52.88354002 251.35044343 130.00885005]],3.1501833888297748,,1988,26
15477,717871,2015,['86/3428686_1965-06-18_2015.jpg'],0.0,['Kim Dickens'],[[ 79.70262713 105.97683617 315.2905085  341.56471754]],3.8033398080697243,,1965,50
15479,727460,2013,['89/34288889_1991-09-19_2013.jpg'],1.0,['Abdul Majeed Waris'],[[175.21216549  70.5804662  331.33371443 226.70201513]],4.143887278003069,,1991,22
15480,725736,2014,['92/34290192_1986-12-30_2014.jpg'],0.0,['Caity Lotz'],[[104.88708004 139.55610672 416.02832016 450.69734684]],3.349839054111794,,1986,28
15484,725372,2012,['08/34293308_1985-12-31_2012.jpg'],1.0,['Brad Sweet'],[[191.722  72.362 298.4   179.04 ]],5.122518674172012,,1985,27
15485,703206,2008,['86/34293886_1925-04-24_2008.jpg'],1.0,['Herb Capozzi'],[[ 41.75610096  82.91220192 226.35855529 267.51465625]],3.5024236113650655,,1925,83
15489,717513,2014,['91/342991_1964-06-25_2014.jpg'],1.0,['Johnny Herbert'],[[178.79040122  97.92203703 323.47345677 242.60509258]],3.480586844188859,,1964,50
15491,717178,2010,['68/4420368_1963-07-26_2010.jpg'],1.0,['Andrei Lankov'],[[155.53153227 121.13785843 309.54306453 275.1493907 ]],4.74279913436561,,1963,47
15492,726310,2012,['92/44205192_1988-07-26_2012.jpg'],1.0,['Daniel Paris'],[[132.25104521 158.52525425 367.83892658 394.11313563]],6.145977951617352,,1988,24
15493,731124,2012,['35/44205535_2001-09-30_2012.jpg'],0.0,['Saniya Anklesaria'],[[151.29159805 101.09106537 301.2031961  251.00266341]],6.643334937381506,,2001,11
15495,716686,2006,['05/44205_1962-03-21_2006.jpg'],0.0,"[""Rosie O'Donnell""]",[[ 87.76660273 122.63964382 244.11128764 278.98432873]],5.48508806742381,,1962,44
15497,722209,2007,['75/4420675_1977-05-04_2007.jpg'],1.0,['Mariano Pernía'],[[192.8  52.  307.2 166.4]],3.383049487356854,,1977,30
15498,710361,2011,['27/4420727_1944-11-25_2011.jpg'],1.0,"[""Maarten 't Hart""]",[[159.39191899 114.13708499 362.03867197 316.78383797]],3.693367179087405,,1944,67
15499,724822,2014,['35/44207835_1984-06-29_2014.jpg'],0.0,['Gaëlle Gebet'],[[130.93069969 112.3520283  297.25874214 278.68007076]],5.203274643149337,,1984,30
15500,725686,2012,['78/44208078_1986-11-10_2012.jpg'],1.0,['Xavier Ginard Torres'],[[ 65.25223516  29.20432674 129.77247032  93.7245619 ]],4.183213396254307,,1986,26
15502,709317,2009,['87/442087_1942-01-16_2009.jpg'],1.0,['René Angélil'],[[122.22159338 208.89416008 277.35221344 364.02478014]],3.6436718141242066,,1942,67
15504,717731,2013,['84/44210384_1965-01-29_2013.jpg'],0.0,['Carolina Norén'],[[ 62.33415144 124.06830288 246.93660577 308.67075721]],4.888787630216924,,1965,48
15505,720744,2007,['39/4421039_1973-04-30_2007.jpg'],1.0,['Jamie Staff'],[[130.26938271 130.26938271 420.5154938  420.5154938 ]],3.0694104913104714,,1973,34
15509,720470,2010,['24/44212024_1972-07-30_2010.jpg'],1.0,['Oles Sanin'],[[186.66671384  56.61601415 352.99475629 222.9440566 ]],4.186392529588922,,1972,38
15510,711256,2013,['69/4421469_1947-05-09_2013.jpg'],1.0,['Michael Levitt'],[[115.24513741  92.37210993 320.22238474 297.34935726]],4.872252869924209,,1947,66
15545,717524,2010,['07/44218407_1964-07-06_2010.jpg'],1.0,['Gideon Davies'],[[138.11816489 138.11816489 343.09541222 343.09541222]],3.6077040891302383,,1964,46
15547,719880,2011,['41/44220341_1970-12-18_2011.jpg'],1.0,['Gero Camilo'],[[125.919616    90.16829714 286.01055085 250.259232  ]],3.00247964895119,,1970,41
15549,724271,2011,['24/4422224_1982-12-26_2011.jpg'],1.0,['Aksel Lund Svindal'],[[123.45351931 172.48292704 343.20585407 392.2352618 ]],3.4889500758545586,,1982,29
15607,728845,2014,['89/44227589_1995-07-05_2014.jpg'],1.0,['Valentin Belon'],[[194.17661698  81.38409041 338.37757972 225.58505315]],5.1758032957520985,,1995,19
15616,728467,2014,['93/44232093_1994-06-22_2014.jpg'],0.0,['Sham Yen Yi'],[[191.51601171  70.92863589 281.37054357 160.78316776]],4.78699037474923,,1994,20
15618,711116,2010,['88/44233488_1946-12-20_2010.jpg'],1.0,['User:Tiffany Wiki/sandbox'],[[200.00126958 100.44063479 378.33041221 278.76977741]],4.845563346044645,,1946,64
15619,721701,2012,['81/44233581_1975-12-13_2012.jpg'],1.0,['Brysen Van Eck'],[[ 98.93881545 172.48292704 318.69115021 392.2352618 ]],4.293923094934705,,1975,37
15620,723526,2014,['36/44233636_1980-12-11_2014.jpg'],1.0,['Marco Calvani'],[[143.59643476  96.01562318 356.85608691 309.27527532]],4.637407654428042,,1980,34
15621,712221,2009,['08/44233808_1949-12-29_2009.jpg'],1.0,['Joop Hox'],[[147.96822317  98.93881545 367.72055794 318.69115021]],4.007991660963562,,1949,60
15628,721178,2003,['48/4424048_1974-07-08_2003.jpg'],0.0,['Tami Erin'],[[ 71.37007974  94.89743966 282.32831898 305.85567889]],4.9857685513260614,,1974,29
15629,722837,2014,['52/44240552_1979-01-22_2014.jpg'],1.0,['Ismo Leikola'],[[ 70.84  91.96 133.76 154.88]],5.514161831062012,,1979,35
15682,719969,2014,['85/44246985_1971-03-17_2014.jpg'],1.0,['Sunay Erdem'],[[ 86.24515703 150.2690248  277.43676033 341.4606281 ]],3.8046429582185546,,1971,43
15726,698738,1940,['84/442584_1913-01-29_1940.jpg'],1.0,['Victor Mature'],[[ 53.42841808 132.25104521 289.01629946 367.83892658]],4.006114177326303,,1913,27
15731,715556,2011,['40/4426040_1959-02-15_2011.jpg'],1.0,['Joseph R. Gannascoli'],[[ 79.70262713 132.25104521 315.2905085  367.83892658]],4.467907257851845,,1959,52
15732,718523,2004,['12/442612_1967-04-01_2004.jpg'],1.0,['Tomonobu Itagaki'],[[147.09137588  73.89768794 311.07317375 237.87948581]],3.3296962905556713,,1967,37
15734,709306,2014,['33/442633_1942-01-05_2014.jpg'],1.0,['Charlie Rose'],[[ 70.21805336 139.55610672 381.35929348 450.69734684]],4.677315230940339,,1942,72
15736,725489,2009,['69/4426769_1986-04-27_2009.jpg'],0.0,['Elena Risteska'],[[  0.88        86.24515703 192.07160331 277.43676033]],3.1467125919522774,,1986,23
15738,727167,2012,['82/442682_1990-11-30_2012.jpg'],1.0,['Magnus Carlsen'],[[123.45351931 123.45351931 343.20585407 343.20585407]],4.359412987350058,,1990,22
15740,720828,2015,['30/4426930_1973-07-23_2015.jpg'],1.0,['Himesh Reshammiya'],[[ 68.02370883  68.02370883 154.1981916  154.1981916 ]],5.264813076882354,,1973,42
15741,711578,2006,['21/4427021_1948-03-26_2006.jpg'],1.0,['José Luis García-López'],[[ 57.76319025  57.76319025 185.53336832 185.53336832]],4.563823357822214,,1948,58
15744,723478,2012,['39/44272239_1980-10-24_2012.jpg'],1.0,['Love Antell'],[[225.61   28.714 309.408 112.512]],3.57825008083641,,1980,32
15747,728206,2014,['61/44274561_1993-10-04_2014.jpg'],0.0,['Park Yeon-mi'],[[ 53.42841808 105.97683617 289.01629946 341.56471754]],5.369085173632224,,1993,21
15748,716983,2012,['41/44275441_1963-01-12_2012.jpg'],1.0,['Juan Carlos Monedero'],[[127.472  48.112 269.824 190.464]],3.643874588719865,,1963,49
15753,692523,1942,['98/442798_1896-01-23_1942.jpg'],0.0,"['Charlotte, Grand Duchess of Luxembourg']",[[129.08511559  97.03183669 272.45287063 240.39959173]],3.8035510310859215,,1896,46
15754,725717,2013,['42/44283642_1986-12-11_2013.jpg'],0.0,['Emelie Forsberg'],[[149.50937107 130.93069969 315.83741352 297.25874214]],5.542845584219372,,1986,27
15757,716412,1983,['71/4428471_1961-06-20_1983.jpg'],0.0,['Karin Enke'],[[211.64125225 122.94177762 310.44816121 221.74868658]],3.5637461334851515,,1961,22
15759,727734,2012,['86/44285586_1992-06-19_2012.jpg'],1.0,['Andrea Pizzitola'],[[ 63.18098404 208.73661347 249.52393616 395.07956559]],3.999277481531294,,1992,20
15768,729125,2015,['95/44290395_1996-04-10_2015.jpg'],1.0,['Loïc Nottet'],[[ 85.36 169.84 337.92 422.4 ]],6.707411377682237,,1996,19
15774,714115,2012,['49/442949_1955-03-07_2012.jpg'],1.0,['Anupam Kher'],[[ 58.98481486  58.98481486 146.30703715 146.30703715]],4.41120242760425,,1955,57
15779,716604,2013,['23/542023_1961-12-29_2013.jpg'],1.0,['Richard Horton'],[[131.14387618  75.26850068 298.00200271 242.1266272 ]],4.1782920575236115,,1961,52
15783,720936,2005,['53/5421953_1973-11-08_2005.jpg'],1.0,['Iñigo Idiakez'],[[147.74822317  92.59013948 312.56247425 257.40439056]],3.8152340662245936,,1973,32
15797,699442,1957,['62/5427162_1915-01-03_1957.jpg'],0.0,['Mady Rahl'],[[ 76.7558587   48.15391168 162.07769973 133.47575272]],4.157623181774246,,1915,42
15798,716476,2011,['61/5427261_1961-08-23_2011.jpg'],0.0,"[""Nancy Dell'Olio""]",[[ 99.49155307 119.18986368 275.77634859 295.4746592 ]],4.6495913823552115,,1961,50
15804,702598,1943,['84/642084_1923-08-25_1943.jpg'],1.0,['Joseph Beyrle'],[[ 56.58027146  44.08243336 112.48054292  99.98270482]],3.9395232913801648,,1923,20
15814,719992,2010,['58/64258_1971-04-09_2010.jpg'],1.0,['Jacques Villeneuve'],[[ 70.21805336  70.21805336 381.35929348 381.35929348]],3.7051277742570496,,1971,39
15815,711981,1997,['80/6426280_1949-05-03_1997.jpg'],1.0,['Ron Canada'],[[ 66.64983491 132.51966981 362.28409198 428.15392689]],3.4357473781116945,,1949,48
15818,708400,1971,['17/6427217_1939-07-14_1971.jpg'],1.0,['Peter Duryea'],[[128.92773554 128.92773554 320.11933885 320.11933885]],4.709451796859389,,1939,32
15819,724527,2014,['33/6428233_1983-09-08_2014.jpg'],1.0,['Andy Sandell'],[[ 99.44  71.28 225.28 197.12]],3.4904410409296114,,1983,31
15822,710496,2010,['65/742065_1945-04-09_2010.jpg'],1.0,['Peter Gammons'],[[147.96822317  98.93881545 367.72055794 318.69115021]],3.947449496471137,,1945,65
15823,710263,1966,['80/7421180_1944-08-19_1966.jpg'],1.0,['Hugo Gatti'],[[ 78.57623005  78.57623005 218.33344414 218.33344414]],3.343809487330046,,1944,22
15830,716637,2009,['44/7426844_1962-01-31_2009.jpg'],1.0,['Alexey Miller'],[[ 82.89046657  82.89046657 230.19490639 230.19490639]],4.20841903334856,,1962,47
15831,723178,2015,['43/742743_1979-12-29_2015.jpg'],1.0,['Diego Luna'],[[123.45351931 123.45351931 343.20585407 343.20585407]],5.754850495876661,,1979,36
15833,722784,2012,['52/742752_1978-11-30_2012.jpg'],1.0,['Gael García Bernal'],[[ 61.24228141 181.96684423 331.99254776 452.71711058]],5.240611695321672,,1978,34
15837,707882,1968,['30/842030_1938-02-11_1968.jpg'],1.0,['Mohammed Gammoudi'],[[168.08804245  56.61601415 334.41608491 222.9440566 ]],3.9448943985067997,,1938,30
15838,723557,2010,['54/8421054_1981-01-11_2010.jpg'],0.0,['Kiran Rathod'],[[ 58.87979266  68.6107581  145.96448165 155.69544709]],4.460184757338385,,1981,29
15842,720336,2007,['12/842312_1972-03-18_2007.jpg'],1.0,['Dane Cook'],[[120.35276175 140.26488871 298.68190437 318.59403133]],3.863622915475972,,1972,35
15844,722497,2012,['92/8423192_1978-02-16_2012.jpg'],1.0,['Héctor Bracamonte'],[[121.15087777  54.17372345 180.83831665 113.86116233]],4.145102668806525,,1978,34
15845,717243,2011,['90/8423690_1963-09-29_2011.jpg'],1.0,['Francis Jue'],[[ 91.18725858  73.07980687 253.50432403 235.39687232]],4.896494653181643,,1963,48
15846,722954,2014,['79/842379_1979-05-19_2014.jpg'],1.0,['Diego Forlán'],[[130.96038342 208.93661347 363.88907357 441.86530362]],5.203646952522141,,1979,35
15851,711455,2006,['25/8425_1947-11-24_2006.jpg'],1.0,['Dwight Schultz'],[[151.78570353 121.60456282 286.7208367  256.53969599]],3.7247297018818273,,1947,59
15852,716390,2011,['75/84275_1961-05-29_2011.jpg'],0.0,['Melissa Etheridge'],[[135.80191498  58.68767785 308.45694852 231.34271139]],5.403604036810168,,1961,50
15860,720176,2009,['67/9422067_1971-10-10_2009.jpg'],1.0,['Carlos Reygadas'],[[151.78570353 121.60456282 422.53596987 392.35482917]],3.3272798726544743,,1971,38
15863,724658,2012,['72/9424472_1984-01-17_2012.jpg'],1.0,['Calvin Harris'],[[234.24882567 106.15501804 301.39719441 173.30338679]],3.768082704184313,,1984,28
15865,721809,1993,['53/94253_1976-03-30_1993.jpg'],1.0,['Obadele Thompson'],[[ 83.11220192 165.42440385 329.24880769 411.56100961]],4.363520047668,,1976,17
15867,717421,2014,['34/9426434_1964-03-25_2014.jpg'],1.0,['Russ Wilcox'],[[ 67.65828326  67.65828326 267.43313304 267.43313304]],3.357979645989544,,1964,50
15868,705962,2013,['40/9426840_1932-11-09_2013.jpg'],1.0,['Richard G. Hovannisian'],[[193 113 336 256]],3.3363959592281076,,1932,81
15869,724461,2009,['82/9426882_1983-07-04_2009.jpg'],1.0,['Michael Briscoe'],[[ 89.54437768  44.97218884 189.43180257 144.85961373]],3.8610331676190297,,1983,26
15873,712734,1984,['89/94289_1951-05-26_1984.jpg'],0.0,['Sally Ride'],[[149.50937107 130.93069969 315.83741352 297.25874214]],4.380225245212928,,1951,33
15874,725851,2007,['58/9429758_1987-04-24_2007.jpg'],1.0,['Serdar Tasci'],[[ 97.80586026 194.81172051 271.61640872 368.62226898]],5.253752384300254,,1987,20
15877,704603,1973,['96/1520196_1929-02-19_1973.jpg'],1.0,['Joe Crozier'],[[ 46.41   92.106 251.328 297.024]],5.376365168909715,,1929,44
15881,712889,1974,['14/15202914_1951-10-28_1974.jpg'],1.0,['Joachim Fritsche'],[[ 36.6622138  109.00264141 198.93617591 271.27660352]],4.372122085631511,,1951,23
15882,688834,1941,['79/15203179_1885-12-17_1941.jpg'],1.0,['Aubrey Mather'],[[ 27.01282305 106.29929221 264.28823054 343.5746997 ]],3.6235817061790994,,1885,56
15883,710929,2009,['54/1520354_1946-06-16_2009.jpg'],1.0,['Neil MacGregor'],[[112.3520283  130.93069969 278.68007076 297.25874214]],4.300514973170969,,1946,63
15884,726401,2014,['92/15204392_1988-10-25_2014.jpg'],1.0,['Chandler Parsons'],[[ 75.19468553 112.3520283  408.73077044 445.88811321]],4.941609015470564,,1988,26
15887,704341,1966,['68/15205268_1928-06-02_1966.jpg'],1.0,['Stig Claesson'],[[ 96.55629123  80.55290935 240.05072806 224.04734619]],3.4475183868626402,,1928,38
15892,710565,1973,['66/152066_1945-06-17_1973.jpg'],1.0,['Eddy Merckx'],[[101.108  60.916 190.912 150.72 ]],5.5707596325111375,,1945,28
15893,725341,2012,['97/15207997_1985-11-30_2012.jpg'],0.0,['Chrissy Teigen'],[[107.58644628 150.2690248  298.77804959 341.4606281 ]],4.930790566339158,,1985,27
15894,723585,2012,['01/15208001_1981-02-08_2012.jpg'],0.0,['Dawn Olivieri'],[[ 98.93881545  98.93881545 318.69115021 318.69115021]],4.2881816500653755,,1981,31
15902,719611,2011,['21/1521421_1970-03-24_2011.jpg'],1.0,['Christopher Daniels'],[[ 91.42342212 121.60456282 362.17368846 392.35482917]],4.485146739861266,,1970,41
15903,716157,2009,['51/15214551_1960-10-08_2009.jpg'],1.0,['Ralf Minge'],[[122.22159338 156.89062006 277.35221344 312.02124012]],3.506039100730183,,1960,49
15912,719521,2010,['87/15219887_1969-12-24_2010.jpg'],0.0,['Pernille Fischer Christensen'],[[138.11816489  92.37210993 343.09541222 297.34935726]],5.337377355863997,,1969,41
15916,718722,2013,['42/1522542_1967-10-17_2013.jpg'],1.0,['René Dif'],[[264.96498117 295.14612187 331.99254776 362.17368846]],3.5078112536398436,,1967,46
15917,714564,2011,['97/152297_1956-05-29_2011.jpg'],0.0,['La Toya Jackson'],[[149.50937107 112.3520283  315.83741352 278.68007076]],3.54905149841649,,1956,55
15921,725781,2007,['50/15232150_1987-02-13_2007.jpg'],1.0,['Ricardo Santos'],[[116.   52.  230.4 166.4]],4.658327161803968,,1987,20
15923,714477,2008,['02/1523302_1956-03-03_2008.jpg'],0.0,['Alina Fernández'],[[113.52 198.   366.08 450.56]],5.571279782871518,,1956,52
15925,726263,2014,['34/152334_1988-06-09_2014.jpg'],0.0,['Mae Whitman'],[[128.92773554  86.24515703 320.11933885 277.43676033]],5.087965002869532,,1988,26
15929,711489,1969,['08/1523508_1947-12-28_1969.jpg'],1.0,['Aurelio Rodríguez'],[[ 79.70262713 105.97683617 315.2905085  341.56471754]],4.500226596143847,,1947,22
15930,716153,2007,['25/15235425_1960-10-04_2007.jpg'],1.0,['Richie Hall'],[[136.76450199  91.50966799 339.41125497 294.15642097]],3.466341358970742,,1960,47
15935,712693,1988,['24/15238124_1951-04-15_1988.jpg'],1.0,['Dick Maas'],[[128.92773554 150.2690248  320.11933885 341.4606281 ]],3.4552519979532974,,1951,37
15936,719966,2011,['39/15238839_1971-03-14_2011.jpg'],1.0,['Steve Ellis'],[[142.90854832  79.80252684 283.97709663 220.87107516]],4.239600613407032,,1971,40
15940,725127,2009,['61/15245061_1985-04-30_2009.jpg'],1.0,['Michael Mørkøv'],[[ 63.012  51.62  113.92  102.528]],4.330516031452451,,1985,24
15943,725695,2011,['53/15245953_1986-11-19_2011.jpg'],1.0,['Pablo González Reyes'],[[119.02790881  85.24850629 270.23522013 236.45581761]],4.653688442937679,,1986,25
15944,723281,2012,['06/1524606_1980-04-10_2012.jpg'],1.0,['Charlie Hunnam'],[[150.2690248   86.24515703 341.4606281  277.43676033]],4.16448458195913,,1980,32
15946,723556,2009,['22/15246722_1981-01-10_2009.jpg'],1.0,['Hayden Roulston'],[[ 43.56257851 107.58644628 234.75418182 298.77804959]],3.613286593855994,,1981,28
15950,724819,2002,['22/15247522_1984-06-26_2002.jpg'],0.0,['Ramona M. Valdez'],[[ 40.92469185  61.20503777 131.8222485  152.10259442]],3.2202184074843636,,1984,18
15951,721937,1999,['33/1524833_1976-08-05_1999.jpg'],0.0,"[""Jewel De'Nyle""]",[[ 80.86202237  51.60237787 146.29822249 117.03857799]],4.813878331549796,,1976,23
